refuser_id,real_estate_alert_id,subscription_date,unsubscription_date,platform,distribution_type,estate_type,living_area_min,living_area_max,price_min,price_max,number_of_rooms,location_zipcodes,location_departement,gateway
a2aa21fb-f7e3-48ac-95ef-72a470e34371,61922978,2021-04-30 18:51:32.000000,2021-05-27 08:14:06.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{40100},,
37944eb7-19ce-4761-8974-27b67de05447,63143624,2021-09-03 11:44:15.000000,2021-09-16 11:05:12.000000,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA}",80,1000,0,500000,"{1,2,3,4,5}",,{78},
8bdc768b-264b-4279-9b68-1b332801fed6,63720363,2021-11-11 09:56:57.000000,2021-11-12 10:51:39.000000,LOGICIMMO,BUY,,0,1000,0,90000,"{1,2,3,4,5}",,{95},
7cbc353f-6007-4298-ae53-6bcd58d1e634,63002435,2021-08-19 22:23:24.000000,2021-11-09 23:06:25.000000,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,0,150000,"{1,2,3,4,5}","{93140,93290,93700}",,
5bf28a12-13c3-4db2-812a-af5b0eb1037b,61488674,2021-03-18 15:51:14.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{14},
a9da4969-3dba-447f-9542-e0d4f8f35ab4,61350038,2021-03-02 23:16:32.000000,,LOGICIMMONEUF,NEWSELL,{HOUSEORVILLA},,,,,"{1,2,3,4,5}",{54000},,
99f0c556-1f0a-4052-ad35-b75f9e68d2a1,62961295,2021-08-15 22:08:50.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{72},
b505d880-616c-4a80-8367-c5f2739b9352,61602496,2021-03-30 21:50:38.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,10000,0,2000000000,"{1,2,3,4,5}",,{55},
b1435c25-f4ce-4598-af23-c4cddc3b6cf0,63154853,2021-09-04 13:38:16.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{57480},,
a7f0a8fe-9f0b-4d1a-a146-9a4ee2531694,63839654,2021-11-28 19:05:18.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",,,
1940de1b-fea1-43c1-a45a-d29db768f9fc,61171824,2021-02-11 12:10:05.000000,2021-10-04 12:04:20.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{19600},,
9d52b131-1d8b-47fb-bbb5-c064f082e568,63870192,2021-12-03 18:42:40.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{85100},,
6c066b73-8d26-473d-b466-09d89aa56b14,61370543,2021-03-05 11:26:33.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},70,1000,0,240000,"{1,2,3,4,5}",{84100},,
51bbdd6e-2e38-446c-894f-00cb9fd92653,63865796,2021-12-02 22:54:10.000000,2021-12-03 12:07:26.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{26},
49eded85-354a-447b-b708-bee391f4fd77,63404968,2021-09-29 20:15:20.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{35330},,
b86caf73-9cbc-4b28-b25b-1595b2cdc7c0,63277809,2021-09-16 07:27:44.000000,,LOGICIMMO,RENT,,80,1000,0,700,"{1,2,3,4,5}",{85360},,
04372ba4-5555-4aef-957b-4dd05d0f2a41,60894824,2021-01-12 07:59:35.000000,2021-01-13 16:34:24.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{18},
de5a43a6-66c7-439f-a9bb-55ac89bd5cd3,61114153,2021-02-04 21:51:47.000000,2021-03-31 15:24:57.000000,LOGICIMMO,RENT,,65,1000,0,1000,"{1,2,3,4,5}",{67000},,
3085e263-47f7-4cdd-b563-d5e070074016,61037400,2021-01-27 16:14:27.000000,2021-07-30 17:52:20.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",,,
1cae7931-2fc4-4eb8-b647-cd9d5849c02d,62058898,2021-05-13 10:06:02.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{45130},,
7ee6667f-1da2-44b4-ad10-8c51268c63db,61063391,2021-01-30 16:40:42.000000,2021-04-15 12:17:48.000000,LOGICIMMO,BUY,{HOUSEORVILLA},90,10000,0,380000,"{1,2,3,4,5}","{91250,91280}",,
599e4707-2e26-4d43-b1fd-1d6cf8d5e445,61185419,2021-02-12 22:42:48.000000,,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",100,10000,0,2000000000,"{1,2,3,4,5}",,,
1248e048-560c-40d6-bdbf-624224266f26,61787991,2021-04-18 15:38:47.000000,2021-05-10 13:23:41.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{67000},,
012de81b-55e0-4039-a0a3-4999d4bac03c,62909672,2021-08-10 11:58:15.000000,2021-09-03 11:55:50.000000,LOGICIMMO,RENT,{HOUSEORVILLA},0,1000,600,750,"{1,2,3,4,5}",,{60},
d1b95005-2669-4b8c-a1c2-0b8031052b1e,63411193,2021-09-30 16:05:17.000000,2021-11-16 18:09:55.000000,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,0,0,"{1,2,3,4,5}",,{75},
9edeaf20-daa3-4742-aecc-f16c1702b2bc,62550999,2021-07-04 22:47:03.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{40180},,
5bcc4586-7d8d-4e3b-87e6-79e5b903040c,62207018,2021-05-28 23:04:28.000000,,LOGICIMMONEUF,INVESTMENT,,,,,,"{1,2,3,4,5}",{64600},,
6bbfd1e4-33ff-4a0b-98e4-781fa7f15631,61701299,2021-04-10 15:48:32.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{74170},,
e2aede39-a8d1-4bba-85b2-52c34494137e,63503735,2021-10-13 10:34:34.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,220000,"{1,2,3,4,5}",{85170},,
fddd3175-57e1-4a53-86b5-629879c2807a,62996947,2021-08-19 13:35:23.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",,{64},
f4a3824b-aac2-4e4f-941a-e74aa5838477,63761035,2021-11-16 18:29:53.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},110,1000,0,190000,"{1,2,3,4,5}","{11510,11540,66600}",,
ce89b10a-ae1a-470e-af7a-0440e6944038,63899121,2021-12-08 15:49:04.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{21700},,
e52682ba-398f-4b7f-b5fc-2958c7c6b300,62155654,2021-05-22 20:53:05.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{27130},,
accc46db-a416-4072-a84d-d810a0468c3b,62950474,2021-08-14 15:47:08.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{11000},,
e9182f1f-2862-4ebb-8051-095b20775044,63184218,2021-09-07 10:55:37.000000,,LOGICIMMO,BUY,"{HOUSEORVILLA,YARD}",0,250,0,0,"{1,2,3,4,5}",{33720},,
073b0084-2c37-496d-9152-b1ae0928d189,63717784,2021-11-10 20:11:58.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{78210},,
c2db64e4-ef54-4a01-b918-7eecd402a7b8,62638702,2021-07-13 21:17:46.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,460,"{1,2,3,4,5}",,{13},
0069d91c-2e90-4abb-b82a-a7adb7356897,61642029,2021-04-04 16:27:40.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",{13008},,
864e9188-5f04-4744-bf66-944b35ed84f4,63977555,2021-12-29 14:34:09.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{45},
5444ff8a-555a-469e-8e1a-448d3a2c52b3,62710828,2021-07-21 15:41:14.000000,2021-08-04 08:08:45.000000,LOGICIMMO,RENT,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{84},
c31c8367-c7db-46bd-8802-8adea1b404f1,61500147,2021-03-19 22:44:35.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{94150},,
2651c727-87c3-414e-ace9-0a0a4b1d19f8,62514462,2021-07-01 01:03:47.000000,,LOGICIMMO,RENT,,70,1000,0,2000,"{1,2,3,4,5}",{69007},,
73f4e38c-ed2f-4686-b9ab-b33bd07ba0c4,63538659,2021-10-18 01:03:49.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{13600},,
31a43cfe-597d-445c-be95-77b3466eca54,60841335,2021-01-05 21:59:48.000000,2021-09-27 16:08:45.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{83400},,
34247561-a15a-4ff0-bbb4-c212688e064d,62470608,2021-06-26 12:58:55.000000,2021-07-06 07:48:37.000000,LOGICIMMO,RENT,,0,1000,0,500,"{1,2,3,4,5}",{31000},,
209bb576-38bc-492f-8c55-de4fcc79f955,63066342,2021-08-26 15:02:07.000000,2021-10-10 10:39:34.000000,LOGICIMMO,BUY,"{APARTMENT,CASTLE,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,0,400000,"{1,2,3,4,5}",{44490},,
6a808b50-3a3b-4c92-9fe0-4e5866f3d870,63311713,2021-09-19 20:39:50.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{89500},,
84fee843-6fd4-403f-b2fe-95495cdc48e3,63775530,2021-11-18 18:33:05.000000,,LOGICIMMO,BUY,,70,1000,0,180,"{1,2,3,4,5}",{76160},,
91d84cd7-cc14-44f4-b375-0eefc44b6656,61731505,2021-04-13 08:03:08.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{91450},,
3f073373-7b1e-498f-a681-f2ea5a2db5d2,62785089,2021-07-28 18:57:03.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{69400},,
062a01c0-a49f-4712-91ef-f74eb27a3b31,63274800,2021-09-15 19:35:49.000000,,LOGICIMMO,BUY,{APARTMENT},30,1000,0,160000,"{1,2,3,4,5}",{80000},,
52f8767a-a809-4755-bfa7-cd241b087557,61431090,2021-03-12 11:20:11.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,10000,0,2000000000,"{1,2,3,4,5}","{34560,34770}",,
a945e617-d949-43e5-9758-57c30c851a00,61053104,2021-01-29 13:07:56.000000,,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,410000,"{3,4,5}",,"{92,94}",
e01d49f7-333c-43b1-a564-239767903bea,62774171,2021-07-27 20:07:38.000000,2021-10-01 20:20:28.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{76600},,
c1d3f6ca-aaba-43dd-94ad-9c7f4b821f36,62562767,2021-07-06 08:34:22.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{76110},,
07bf4362-6fec-4fd7-aa37-175c70823c9e,62349585,2021-06-13 14:48:46.000000,2021-06-14 09:46:12.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",50,1000,0,800,"{1,2,3,4,5}",,{78},
eff2d37b-23ab-4509-81c4-1f9bf88bdb62,63964829,2021-12-24 19:51:05.000000,,LOGICIMMO,RENT,,25,1000,0,1000,"{1,2,3,4,5}",,{75},
0f140714-9cee-4298-82cb-d94c49a11ec1,62308964,2021-06-08 18:33:11.000000,,LOGICIMMO,RENT,,25,1000,0,1200,"{1,2,3,4,5}",{75116},,
20a44048-bd6c-4f5d-abbe-9cda60f9289c,62609483,2021-07-10 20:33:36.000000,2021-07-27 09:29:05.000000,LOGICIMMO,BUY,{PARKING},0,1000,0,0,"{1,2,3,4,5}",{13008},,
dc1f4112-b24b-4ce7-bde4-d0b39bc925ff,62877721,2021-08-06 22:34:18.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{93270},,
acdf2f07-495b-488d-898b-ad3a5ba8617f,63666028,2021-11-03 19:30:54.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{91100},,
37072944-6cb7-4fb7-a8a1-ba5f2697944f,61840857,2021-04-23 10:59:09.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{92200},,
e86a2f0b-00bd-424a-b764-c7f89a966521,62147620,2021-05-21 19:40:29.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{47000},,
106dbf4d-2107-4b3d-b104-31892a8c8936,63488628,2021-10-11 13:21:30.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{33120},,
e39f7623-a56b-4b3a-870d-e3ce57a79572,61100053,2021-02-03 14:16:17.000000,2021-06-17 11:52:17.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,150000,"{1,2,3,4,5}",,{47},
b677c25e-fcbe-4efa-b696-ac38b5e39b18,62118509,2021-05-18 19:16:52.000000,2021-06-28 06:40:40.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{81600},,
ad0f5e02-0620-4798-ba51-436eb41d0c35,61951008,2021-05-03 10:03:54.000000,2021-05-04 11:38:58.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",50,1000,0,900,"{1,2,3,4,5}",,{33},
68ff1e53-cddc-4aa7-8af0-473050dc6a3d,62610810,2021-07-11 02:14:24.000000,,LOGICIMMO,BUY,"{APARTMENT,BLOCKBUILDING,HOUSEORVILLA}",10,1000,0,84000,"{1,2,3,4,5}",,"{75,92,93}",
305048b0-9176-4004-909c-228db629bcdc,63934737,2021-12-14 19:08:53.000000,,LOGICIMMO,BUY,{BLOCKBUILDING},0,1000,0,0,"{1,2,3,4,5}",,{37},
df5d5404-2f0e-4af7-a289-47a0b248c938,62136028,2021-05-20 16:15:12.000000,2021-11-29 21:43:03.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{69000},,
b955c3e8-180c-46e8-913e-279cb0c119e3,63498240,2021-10-12 15:26:52.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{22100},,
1cd81d8b-0c6e-4e42-be30-7cec27d6de41,63100592,2021-08-30 11:26:58.000000,,LOGICIMMO,RENT,,16,1000,0,550,"{1,2,3,4,5}",{13090},,
d40d10ee-678a-45d0-8635-dc5ea82d4c0e,63239107,2021-09-12 14:13:11.000000,,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,250000,{2},{13500},,
0bfafeaa-48c6-4e60-8e48-ad5ed8eaadf7,62006455,2021-05-08 11:05:14.000000,,LOGICIMMO,RENT,{HOUSEORVILLA},80,1000,0,900,"{1,2,3,4,5}",{14123},,
6303c09f-72c8-49f1-941d-28c9677b5aa0,62816372,2021-08-01 10:39:15.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{18},
e0401321-adcd-4dcb-9752-6fae99752b06,62122017,2021-05-19 07:29:52.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{59123},,
7c6d314b-3803-4a82-a900-92e626a3ee73,63350847,2021-09-23 19:45:53.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{77270},,
c965e2b8-a136-4535-9df6-5bf24b426bc4,63335890,2021-09-22 11:12:16.000000,2021-09-28 15:17:53.000000,LOGICIMMO,RENT,,40,1000,0,800,"{2,3,4}","{59000,59120,59139}",,
4e781cce-25ae-4ffa-b18b-18e3ba405b4e,62701671,2021-07-20 16:57:56.000000,,LOGICIMMO,RENT,,40,1000,0,600,"{1,2,3,4,5}",{86000},,
397b435d-b7d3-4d54-988f-43bb2d9f8326,62012356,2021-05-08 20:31:52.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{42000},,
66acbe97-f134-44cd-9b66-947e7ecf748f,62054260,2021-05-12 18:22:23.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{27000},,
d5708578-dd84-4da0-96d2-bf729ffee8b6,62889546,2021-08-08 12:12:53.000000,2021-08-26 19:02:27.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{69},
d72f914a-c0ea-4613-96c2-7cf4f37bde20,62106025,2021-05-17 17:23:05.000000,2021-09-24 13:07:53.000000,LOGICIMMO,RENT,{HOUSEORVILLA},0,1000,0,1700,"{1,2,3,4,5}","{13090,13290,13510}",,
ba00103e-30f0-4414-80b7-88918ae345ad,61987657,2021-05-06 13:52:10.000000,2021-09-20 17:38:37.000000,LOGICIMMO,RENT,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{76},
cae1d59a-c154-47c1-8ce1-c4a17a397968,63544131,2021-10-18 17:19:49.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{35000},,
aab7b3a2-d92c-43cb-808d-17ff398f053e,63679649,2021-11-05 16:34:00.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},95,1000,0,120000,"{1,2,3,4,5}",,{29},
875e3bda-7286-470e-8831-87db2912c16b,62659585,2021-07-15 22:20:37.000000,2021-08-17 16:31:02.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{51100},,
fa0b3ef9-f2ec-4667-901a-afc37767d5a1,62795610,2021-07-29 19:38:06.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{59000},,
47d401e5-9779-4380-a911-7ba189fdcd86,63964735,2021-12-24 18:37:16.000000,,LOGICIMMO,BUY,,0,1000,0,60000,"{1,2,3,4,5}",,{23},
27726a89-b37b-4e83-9261-5d54c1dd238f,61505260,2021-03-20 16:06:18.000000,2021-05-26 11:48:14.000000,LOGICIMMO,BUY,{HOUSEORVILLA},100,10000,0,475000,"{1,2,3,4,5}",{83120},,
9d76517d-710e-4738-8fa3-b109edf8f7cc,63961596,2021-12-23 09:38:44.000000,,LOGICIMMO,RENT,,0,1000,424,505,"{1,2,3,4,5}",{93380},,
a2a8939c-3dcc-4ccf-98c8-07417d8238a7,61196948,2021-02-14 12:56:33.000000,2021-04-11 15:40:18.000000,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{26780},,
05b289f1-0689-44bb-94fd-23e2dcdc87b8,63093202,2021-08-29 15:00:58.000000,2021-12-06 22:45:36.000000,LOGICIMMO,BUY,{HOUSEORVILLA},125,250,500000,850000,"{4,5}",,"{40,64,66}",
c16bd5b7-a86a-470f-b052-7b338583390d,63049266,2021-08-24 20:31:20.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",40,1000,0,450,"{1,2,3,4,5}",{66000},,
4fe5235d-24e7-4ca3-a4db-7d7ac2621538,62609622,2021-07-10 21:00:18.000000,2021-10-09 11:16:11.000000,LOGICIMMO,RENT,,0,1000,0,750,"{1,2,3,4,5}","{60440,77230}",,
a440615e-09c2-4ea6-a549-5996dfacc96f,62612260,2021-07-11 10:22:14.000000,,LOGICIMMO,BUY,{YARD},0,1000,0,0,"{1,2,3,4,5}",{80700},,
8feddbb1-2177-425c-b528-b0b6dc096ed9,62538599,2021-07-03 16:55:02.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{51100},,
58e46265-c1d7-4c13-8e68-64f4907fa1ae,62808105,2021-07-31 10:40:46.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{13260},,
0c00b13f-73df-480f-aac0-9f0a9f80a932,63678172,2021-11-05 13:11:24.000000,2021-11-09 16:48:26.000000,LOGICIMMONEUF,NEWSELL,{PROGRAM},,,,,"{1,2,3,4,5}",{30400},,
41ae78c9-49f7-45d5-bace-06b84d31b740,63727148,2021-11-12 09:18:33.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{67540},,
8cfb105a-d492-41ab-bb2a-36dcb0a76aa5,63136336,2021-09-02 16:33:05.000000,2021-10-01 07:42:23.000000,LOGICIMMO,RENT,,0,1000,0,700,"{1,2,3,4,5}",{69007},,
470c3b35-6bfb-4191-be02-716722248311,61499520,2021-03-19 20:49:55.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{83250},,
e3539397-1e9c-4a21-b576-8d844d4d58fb,61503706,2021-03-20 13:20:26.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",,,
7e1c862a-2f81-4916-8d2f-f8445ee3c2d6,63945355,2021-12-17 12:30:00.000000,,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,,{3},{92310},,
d13ddd33-99db-4997-8d5d-7f2847468949,61063832,2021-01-30 17:25:18.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{14130},,
82a31482-d7ba-4222-8a3b-e19e227bf01e,63304188,2021-09-19 01:12:13.000000,2021-12-23 18:43:48.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",50,1000,0,1500,"{1,2,3,4,5}",{91260},,
39bb0e07-16b1-4de0-89f1-0277b0df09cc,61046786,2021-01-28 17:06:21.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{13110},,
870712ba-ee1c-4cef-b6da-cfb171950630,63728514,2021-11-12 12:57:57.000000,2021-12-30 14:15:08.000000,LOGICIMMO,BUY,,0,1000,0,160000,"{1,2,3,4,5}",{76190},,
573e6c01-07e7-4d06-a698-9595c518ff28,62151038,2021-05-22 10:03:07.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,440,0,"{1,2,3,4,5}","{34500,34760}",,
5a9c99dc-1154-4588-8176-bfd4e50f480e,61212186,2021-02-15 21:01:57.000000,,LOGICIMMO,RENT,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",,,
bcd64bd1-422e-4d1c-a4b9-dd0d7bce99ee,63185130,2021-09-07 12:10:15.000000,,LOGICIMMO,RENT,,0,1000,0,490,"{1,2,3,4,5}",{31780},,
be2daaf6-7a06-4555-92aa-0e3528cf0a87,61243487,2021-02-19 03:23:12.000000,2021-02-19 14:23:13.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{83},
16e474d2-6fc6-4482-845f-3a890d310202,62965246,2021-08-16 12:42:29.000000,2021-08-18 21:06:32.000000,LOGICIMMO,RENT,,20,1000,0,750,"{1,2,3,4,5}","{69003,69008}",,
152a9207-5608-4c61-b6f5-489e94b1bc05,62728480,2021-07-23 12:51:35.000000,2021-09-08 22:56:43.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{13400},,
12c28b1e-b1fa-484f-92b3-1d061a191587,63148563,2021-09-03 19:10:06.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{66120},,
38a011cd-4397-41a0-aaa6-c42e5b2f0fd8,61402403,2021-03-08 22:51:25.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,,
b2c496d0-027d-4b7e-acdd-e0cd0b068eb9,63804724,2021-11-23 08:12:14.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{42240},,
5ea2495c-fc3a-498d-9c0a-156e56baa4ae,62346882,2021-06-13 09:46:05.000000,2021-06-16 17:56:35.000000,LOGICIMMO,BUY,,170,1000,0,450000,"{1,2,3,4,5}",,{81},
d53bf473-3419-47c6-ab05-74048a60e6f4,62268110,2021-06-04 07:08:46.000000,,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",80,1000,0,1500,"{1,2,3,4,5}",{83700},,
e2c39e6a-ff05-4ecc-8ce6-756fab0194fb,63104093,2021-08-30 16:14:51.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{06660},,
8c113650-3826-4a6f-bccb-b52376b887e9,62367941,2021-06-15 13:47:25.000000,,LOGICIMMO,RENT,,30,1000,300,650,"{1,2,3,4,5}",{17000},,
ad1d3a94-79e2-4c40-9881-6bb8ca28d074,62189071,2021-05-26 22:23:00.000000,2021-09-22 17:50:02.000000,LOGICIMMO,BUY,,240,1000,0,0,"{1,2,3,4,5}","{95130,95600}",,
762452be-8e5b-4e7e-87d4-5e30661c9ea5,61575163,2021-03-28 08:41:08.000000,,LOGICIMMO,BUY,{YARD},0,1000,0,0,"{1,2,3,4,5}",{34450},,
060f2224-658d-451d-8847-94a689177d1e,61851401,2021-04-24 11:23:00.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{33000},,
60e62a81-b3d8-4e3d-b92f-bc6a37f897f9,61209194,2021-02-15 16:55:29.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{17130},,
c7b05c14-13d1-4794-a7bb-263b9fa116f2,63751710,2021-11-15 14:35:02.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},75,1000,0,100,"{1,2,3,4,5}",{87000},,
571f3785-c9d0-4f3b-9272-661984346e21,63962716,2021-12-23 17:51:35.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{13200},,
92fd1c9b-e47e-4d91-bd55-07fb933565f4,62343892,2021-06-12 19:55:23.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{77140},,
1f4249bd-0d38-4bcf-8960-088fb10c6ea8,61649077,2021-04-05 12:37:49.000000,2021-04-06 16:52:37.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{66},
e15ba3b0-a2a7-41f1-a781-a2454e6e8ef9,61601647,2021-03-30 20:17:08.000000,2021-04-21 10:48:01.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",25,10000,0,450,"{1,2,3,4,5}",{06000},,
575d4bfd-9ce5-488e-805b-0e68c3f7cf8c,61182527,2021-02-12 17:07:54.000000,2021-02-13 11:26:30.000000,LOGICIMMO,BUY,,90,0,0,420000,{4},{85100},,
0862d3b3-2483-48ce-9d2b-0ca425394cde,62357175,2021-06-14 12:51:41.000000,,LOGICIMMO,RENT,{APARTMENT},95,1000,0,0,"{1,2,3,4,5}",{38200},,
46f80faa-4560-47ae-9545-7aefacf09f55,62707733,2021-07-21 11:04:01.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,25000,"{1,2,3,4,5}",,,
42855676-5fb9-4ec6-8052-485bdbdbca83,62649805,2021-07-14 23:49:25.000000,2021-07-23 14:02:46.000000,LOGICIMMO,RENT,,0,1000,396,594,"{1,2,3,4,5}",{69100},,
ea6dfa68-1beb-4977-9a4b-2496d977670d,63835170,2021-11-28 03:31:11.000000,,LOGICIMMO,RENT,{HOUSEORVILLA},80,1000,0,720,"{1,2,3,4,5}",,"{09,11,81}",
214fc6c8-b0a6-4192-a3d7-978fb7897493,62371293,2021-06-15 21:38:31.000000,,LOGICIMMO,BUY,{PARKING},0,1000,0,0,"{1,2,3,4,5}",,{73},
